66BL,206,-3770000.0,3340000.0
67BL,207,-3770000.0,3450000.0
68BL,208,-3770000.0,3560000.0
69BL,209,-3770000.0,3670000.0
70BL,210,-3770000.0,3780000.0
2AL,211,-3520000.0,-3702500.0
3AL,212,-3520000.0,-3592500.0
4AL,213,-3520000.0,-3482500.0
5AL,214,-3520000.0,-3372500.0
6AL,215,-3520000.0,-3262500.0
7AL,216,-3520000.0,-3152500.0
8AL,217,-3520000.0,-3042500.0
9AL,218,-3520000.0,-2932500.0
10AL,219,-3520000.0,-2822500.0
11AL,220,-3520000.0,-2712500.0
12AL,221,-3520000.0,-2602500.0
13AL,222,-3520000.0,-2492500.0
14AL,223,-3520000.0,-2382500.0
15AL,224,-3520000.0,-2272500.0
16AL,225,-3520000.0,-2162500.0
17AL,226,-3520000.0,-2052500.0
18AL,227,-3520000.0,-1942500.0
19AL,228,-3520000.0,-1832500.0
20AL,229,-3520000.0,-1722500.0
21AL,230,-3520000.0,-1612500.0
22AL,231,-3520000.0,-1502500.0
23AL,232,-3520000.0,-1392500.0
24AL,233,-3520000.0,-1282500.0
25AL,234,-3520000.0,-1172500.0
26AL,235,-3520000.0,-1062500.0
27AL,236,-3520000.0,-952500.0
28AL,237,-3520000.0,-842500.0
29AL,238,-3520000.0,-732500.0
30AL,239,-3520000.0,-622500.0
31AL,240,-3520000.0,-512500.0
32AL,241,-3520000.0,-402500.0
33AL,242,-3520000.0,-292500.0
34AL,243,-3520000.0,-182500.0
35AL,244,-3520000.0,-72500.0
36AL,245,-3520000.0,37500.0
37AL,246,-3520000.0,147500.0
38AL,247,-3520000.0,257500.0
39AL,248,-3520000.0,367500.0
40AL,249,-3520000.0,477500.0
41AL,250,-3520000.0,587500.0
42AL,251,-3520000.0,697500.0
43AL,252,-3520000.0,807500.0
44AL,253,-3520000.0,917500.0
45AL,254,-3520000.0,1027500.0
46AL,255,-3520000.0,1137500.0
47AL,256,-3520000.0,1247500.0
48AL,257,-3520000.0,1357500.0
49AL,258,-3520000.0,1467500.0
50AL,259,-3520000.0,1577500.0
51AL,260,-3520000.0,1687500.0
52AL,261,-3520000.0,1797500.0
53AL,262,-3520000.0,1907500.0
54AL,263,-3520000.0,2017500.0
55AL,264,-3520000.0,2127500.0
56AL,265,-3520000.0,2237500.0
57AL,266,-3520000.0,2347500.0
58AL,267,-3520000.0,2457500.0
59AL,268,-3520000.0,2567500.0
60AL,269,-3520000.0,2677500.0
61AL,270,-3520000.0,2787500.0
62AL,271,-3520000.0,2897500.0
63AL,272,-3520000.0,3007500.0
64AL,273,-3520000.0,3117500.0
65AL,274,-3520000.0,3227500.0
66AL,275,-3520000.0,3337500.0
67AL,276,-3520000.0,3447500.0
68AL,277,-3520000.0,3557500.0
69AL,278,-3520000.0,3667500.0
70AL,279,-3520000.0,3777500.0
1DR,280,3520000.0,-3777500.0
2DR,281,3520000.0,-3667500.0
3DR,282,3520000.0,-3557500.0
4DR,283,3520000.0,-3447500.0
5DR,284,3520000.0,-3337500.0
6DR,285,3520000.0,-3227500.0
7DR,286,3520000.0,-3117500.0
8DR,287,3520000.0,-3007500.0
9DR,288,3520000.0,-2897500.0
10DR,289,3520000.0,-2787500.0
11DR,290,3520000.0,-2677500.0
12DR,291,3520000.0,-2567500.0
13DR,292,3520000.0,-2457500.0
14DR,293,3520000.0,-2347500.0
15DR,294,3520000.0,-2237500.0
16DR,295,3520000.0,-2127500.0
17DR,296,3520000.0,-2017500.0
18DR,297,3520000.0,-1907500.0
19DR,298,3520000.0,-1797500.0
20DR,299,3520000.0,-1687500.0
21DR,300,3520000.0,-1577500.0
22DR,301,3520000.0,-1467500.0
23DR,302,3520000.0,-1357500.0
24DR,303,3520000.0,-1247500.0
25DR,304,3520000.0,-1137500.0
26DR,305,3520000.0,-1027500.0
27DR,306,3520000.0,-917500.0
28DR,307,3520000.0,-807500.0
29DR,308,3520000.0,-697500.0
30DR,309,3520000.0,-587500.0
31DR,310,3520000.0,-477500.0
32DR,311,3520000.0,-367500.0
33DR,312,3520000.0,-257500.0
34DR,313,3520000.0,-147500.0
35DR,314,3520000.0,-37500.0
36DR,315,3520000.0,72500.0
37DR,316,3520000.0,182500.0
38DR,317,3520000.0,292500.0
39DR,318,3520000.0,402500.0
40DR,319,3520000.0,512500.0
41DR,320,3520000.0,622500.0
42DR,321,3520000.0,732500.0
43DR,322,3520000.0,842500.0
44DR,323,3520000.0,952500.0
45DR,324,3520000.0,1062500.0
46DR,325,3520000.0,1172500.0
47DR,326,3520000.0,1282500.0
48DR,327,3520000.0,1392500.0
49DR,328,3520000.0,1502500.0
50DR,329,3520000.0,1612500.0
51DR,330,3520000.0,1722500.0
52DR,331,3520000.0,1832500.0
53DR,332,3520000.0,1942500.0
54DR,333,3520000.0,2052500.0
55DR,334,3520000.0,2162500.0
56DR,335,3520000.0,2272500.0
57DR,336,3520000.0,2382500.0
58DR,337,3520000.0,2492500.0
59DR,338,3520000.0,2602500.0
60DR,339,3520000.0,2712500.0
61DR,340,3520000.0,2822500.0
62DR,341,3520000.0,2932500.0
63DR,342,3520000.0,3042500.0
64DR,343,3520000.0,3152500.0
65DR,344,3520000.0,3262500.0
66DR,345,3520000.0,3372500.0
67DR,346,3520000.0,3482500.0
68DR,347,3520000.0,3592500.0
69DR,348,3520000.0,3702500.0
70DR,349,3520000.0,3812500.0
1CR,350,3770000.0,-3780000.0
2CR,351,3770000.0,-3670000.0
3CR,352,3770000.0,-3560000.0
4CR,353,3770000.0,-3450000.0
5CR,354,3770000.0,-3340000.0
6CR,355,3770000.0,-3230000.0
7CR,356,3770000.0,-3120000.0
8CR,357,3770000.0,-3010000.0
9CR,358,3770000.0,-2900000.0
10CR,359,3770000.0,-2790000.0
11CR,360,3770000.0,-2680000.0
12CR,361,3770000.0,-2570000.0
13CR,362,3770000.0,-2460000.0
14CR,363,3770000.0,-2350000.0
15CR,364,3770000.0,-2240000.0
16CR,365,3770000.0,-2130000.0
17CR,366,3770000.0,-2020000.0
18CR,367,3770000.0,-1910000.0
19CR,368,3770000.0,-1800000.0
20CR,369,3770000.0,-1690000.0
21CR,370,3770000.0,-1580000.0
22CR,371,3770000.0,-1470000.0
23CR,372,3770000.0,-1360000.0
24CR,373,3770000.0,-1250000.0
25CR,374,3770000.0,-1140000.0
26CR,375,3770000.0,-1030000.0
27CR,376,3770000.0,-920000.0
28CR,377,3770000.0,-810000.0
29CR,378,3770000.0,-700000.0
30CR,379,3770000.0,-590000.0
31CR,380,3770000.0,-480000.0
32CR,381,3770000.0,-370000.0
33CR,382,3770000.0,-260000.0
34CR,383,3770000.0,-150000.0
35CR,384,3770000.0,-40000.0
36CR,385,3770000.0,70000.0
37CR,386,3770000.0,180000.0
38CR,387,3770000.0,290000.0
39CR,388,3770000.0,400000.0
40CR,389,3770000.0,510000.0
41CR,390,3770000.0,620000.0
42CR,391,3770000.0,730000.0
43CR,392,3770000.0,840000.0
44CR,393,3770000.0,950000.0
45CR,394,3770000.0,1060000.0
46CR,395,3770000.0,1170000.0
47CR,396,3770000.0,1280000.0
48CR,397,3770000.0,1390000.0
49CR,398,3770000.0,1500000.0
50CR,399,3770000.0,1610000.0
51CR,400,3770000.0,1720000.0
52CR,401,3770000.0,1830000.0
53CR,402,3770000.0,1940000.0
54CR,403,3770000.0,2050000.0
55CR,404,3770000.0,2160000.0
56CR,405,3770000.0,2270000.0
57CR,406,3770000.0,2380000.0
58CR,407,3770000.0,2490000.0
59CR,408,3770000.0,2600000.0
60CR,409,3770000.0,2710000.0
61CR,410,3770000.0,2820000.0
62CR,411,3770000.0,2930000.0
63CR,412,3770000.0,3040000.0
64CR,413,3770000.0,3150000.0
65CR,414,3770000.0,3260000.0
66CR,415,3770000.0,3370000.0
